sample_id,audio_path,language,duration_sec,rms_db,peak_abs,clipping_ratio,silence_ratio_amp,dc_offset,zero_crossing_rate,spectral_centroid_mean,spectral_flatness_mean,speech_duration_sec,speech_ratio,num_speech_segments,max_silence_sec,mean_speech_segment_sec,vad_backend,quality_proxy,quality_proxy_mos_like,snr_db,snr_backend,asr_text,asr_avg_logprob,asr_detected_language,asr_confidence_proxy,asr_backend,asr_text_len,chars_per_sec,intelligibility_proxy,empty_transcript_flag,low_confidence_flag,speech_rate_proxy,possible_non_speech_flag,language_match,language_score,signal_score,vad_score,quality_score,snr_score,asr_score,language_score_pct,final_score,decision,reason_codes
bodo_0005,/content/subset_data/bodo/bodo_0005.flac,brx,8.407,-24.593210220336914,0.79388427734375,0.0,0.13230035756853398,0.000049863541789818555,0.0983041973621673,1224.1780686750383,0.011371439322829247,5.806999999999999,0.6907339122160103,8,0.44000000000000017,0.7258749999999998,energy_fallback,0.8343,4.3371,22.6,energy_percentile,ฉันจะรังกู ด้วยจริงแล้วในมันที่ปีสินำ ปีสิบ้าง ปีที่คุณ มีชนาแล้วนะ นก็ค้าม,-0.9668,th,0.5166,faster_whisper/tiny/float16,75,8.92,0.7139,false,false,0.5784,false,false,0.0,82.94,95.77,83.43,75.33,71.39,40.0,79.99,keep,[]
bodo_0006,/content/subset_data/bodo/bodo_0006.flac,brx,10.24,-23.852890014648438,0.680023193359375,0.0,0.09882583170254403,0.00005300100747263059,0.09514943535825546,1307.716434767772,0.013248893432319164,7.020000000000001,0.6855468750000001,7,0.71,1.0028571428571431,energy_fallback,0.847,4.3879,21.88,energy_percentile,สักมรรย์วสัลกันย์,-3.0178,th,0.0,faster_whisper/tiny/float16,17,1.66,0.5057,false,true,0.0,false,false,0.0,84.8,94.67,84.7,72.93,45.0,40.0,75.37,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0007,/content/subset_data/bodo/bodo_0007.flac,brx,3.717,-24.633811950683594,0.869903564453125,0.0,0.07297297297297298,0.00004903327862848528,0.08841229300213675,1173.3547040897724,0.008872965350747108,1.98,0.5326876513317191,3,0.7070000000000003,0.66,energy_fallback,0.8225,4.2899,20.76,energy_percentile,보라그 방슨 슬릉내야 그 다음,-1.2281,ko,0.386,faster_whisper/tiny/float16,16,4.3,0.6142,false,false,0.0,false,false,0.0,85.1,83.76,82.25,69.2,61.42,40.0,75.33,review,"[""review_language_mismatch""]"
bodo_0008,/content/subset_data/bodo/bodo_0008.flac,brx,0.392,-21.58624839782715,0.278839111328125,0.0,0.35135135135135137,0.00023785415396559983,0.14577073317307693,1816.1479424108916,0.05384182184934616,0.22,0.5612244897959183,1,0.17200000000000001,0.22,energy_fallback,0.815,4.2598,46.33,energy_percentile,"",,,,skipped,0,0.0,0.0,true,false,0.0,true,,,77.33,86.52,81.5,100.0,0.0,50.0,68.02,reject,"[""too_short""]"
bodo_0009,/content/subset_data/bodo/bodo_0009.flac,brx,1.32,-24.209299087524414,0.77105712890625,0.0,0.7,0.00037663488183170557,0.08996000744047619,1688.773915457261,0.03385397791862488,0.31,0.23484848484848483,1,1.0,0.31,energy_fallback,0.6102,3.4408,27.58,energy_percentile,กัน,-1.1806,th,0.4097,faster_whisper/tiny/float16,3,2.27,0.5343,false,false,0.0,false,false,0.0,62.23,61.48,61.02,91.93,53.43,40.0,63.59,review,[]
bodo_0010,/content/subset_data/bodo/bodo_0010.flac,brx,0.544,-27.34999656677246,0.172943115234375,0.0,0.21153846153846154,0.000042592779209371656,0.09345160590277778,1174.245393556296,0.0016631798353046179,0.39999999999999997,0.7352941176470588,1,0.12400000000000005,0.39999999999999997,energy_fallback,0.7951,4.1804,45.29,energy_percentile,Hello?,-0.7519,en,0.624,faster_whisper/tiny/float16,6,11.03,0.7702,false,false,0.6206,false,false,0.0,77.71,98.95,79.51,100.0,77.02,40.0,83.26,keep,[]
bodo_0011,/content/subset_data/bodo/bodo_0011.flac,brx,2.08,-21.659236907958984,0.5740966796875,0.0,0.35436893203883496,0.000024131628379109316,0.07657137784090909,1026.368397746148,0.015840381383895874,1.2999999999999998,0.6249999999999999,2,0.6,0.6499999999999999,energy_fallback,0.8125,4.25,50.0,energy_percentile,"Oh, now cover her.",-0.9792,en,0.5104,faster_whisper/tiny/float16,18,8.65,0.6917,false,false,0.573,false,false,0.0,77.16,90.73,81.25,100.0,69.17,40.0,80.63,keep,[]
bodo_0012,/content/subset_data/bodo/bodo_0012.flac,brx,1.888,-26.76219940185547,0.4256591796875,0.0,0.5775401069518716,7.586963874928188e-7,0.17711588541666667,1689.5944837720672,0.002702859230339527,0.7699999999999998,0.40783898305084737,2,0.7400000000000001,0.3849999999999999,energy_fallback,0.6624,3.6497,50.0,energy_percentile,and sing,-0.8577,en,0.5712,faster_whisper/tiny/float16,8,4.24,0.6508,false,false,0.0,false,false,0.0,64.64,74.73,66.24,100.0,65.08,40.0,70.96,keep,[]
bodo_0013,/content/subset_data/bodo/bodo_0013.flac,brx,1.697,-19.76034927368164,0.611663818359375,0.0,0.07738095238095238,0.000010547177225816995,0.10236725983796297,1295.450995296819,0.00038120915996842086,1.51,0.8898055391868002,1,0.15700000000000003,1.51,energy_fallback,0.8757,4.5027,25.08,energy_percentile,"nangga inagidang, nama?",-1.0991,tl,0.4504,faster_whisper/tiny/float16,23,13.55,0.7471,false,false,0.671,false,false,0.0,89.0,100.0,87.57,83.6,74.71,40.0,84.83,keep,[]
bodo_0014,/content/subset_data/bodo/bodo_0014.flac,brx,1.025,-18.12464141845703,0.8553466796875,0.0,0.12871287128712872,0.000032467727578477934,0.12829959753787878,1480.4276597672365,0.0009047885541804135,0.8099999999999999,0.7902439024390244,1,0.19499999999999995,0.8099999999999999,energy_fallback,0.8773,4.5091,41.07,energy_percentile,허팝이 더 가一个,-1.4639,ko,0.2681,faster_whisper/tiny/float16,9,8.78,0.6443,false,true,0.5756,false,false,0.0,88.46,100.0,87.73,100.0,45.0,40.0,81.86,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0015,/content/subset_data/bodo/bodo_0015.flac,brx,6.233,-21.712493896484375,0.7615966796875,0.0,0.20933977455716588,9.21421087696217e-6,0.11666917067307692,1321.8366342205784,0.0007239216356538236,4.88,0.782929568426119,4,0.5800000000000001,1.22,energy_fallback,0.8355,4.3418,41.45,energy_percentile,"동어, 흔히는 학은 인사에 대한 아시bar의 레그은 방시하고 도표차가 그 레그은",-1.2242,ko,0.3879,faster_whisper/tiny/float16,44,7.06,0.69,false,false,0.5412,false,false,0.0,82.49,99.72,83.55,100.0,69.0,40.0,83.9,review,"[""review_language_mismatch""]"
bodo_0016,/content/subset_data/bodo/bodo_0016.flac,brx,1.118,-24.385936737060547,0.295440673828125,0.0,0.12727272727272726,0.000049686601414578035,0.09256417410714286,1189.5765329481444,0.0010586451971903443,0.99,0.885509838998211,1,0.07,0.99,energy_fallback,0.8329,4.3316,40.19,energy_percentile,那我弄了,-1.269,zh,0.3655,faster_whisper/tiny/float16,4,3.58,0.7119,false,true,0.0,false,false,0.0,83.3,100.0,83.29,100.0,45.0,40.0,79.75,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0017,/content/subset_data/bodo/bodo_0017.flac,brx,3.042,-18.696563720703125,0.788421630859375,0.0,0.2052980132450331,9.137967936112545e-6,0.11395772298177083,1289.2825282813449,0.0004886646056547761,2.42,0.7955292570677186,2,0.47,1.21,energy_fallback,0.8577,4.4309,50.0,energy_percentile,네네미 싫어 안고 네네밤,-0.9023,ko,0.5489,faster_whisper/tiny/float16,13,4.27,0.7582,false,false,0.0,false,false,0.0,85.15,100.0,85.77,100.0,75.82,40.0,86.25,keep,[]
bodo_0018,/content/subset_data/bodo/bodo_0018.flac,brx,0.641,-18.53876304626465,0.73040771484375,0.0,0.24193548387096775,0.0000813821898191236,0.10030691964285714,1260.555933317895,0.0001792101247701794,0.43,0.6708268330733229,1,0.15100000000000002,0.43,energy_fallback,0.8514,4.4056,50.0,energy_percentile,謝謝大家,-1.4279,zh,0.2861,faster_whisper/tiny/float16,4,6.24,0.6157,false,true,0.5248,false,false,0.0,83.92,94.34,85.14,100.0,45.0,40.0,79.28,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0019,/content/subset_data/bodo/bodo_0019.flac,brx,5.054,-20.743892669677734,0.8553466796875,0.0,0.06560636182902585,9.231053809344303e-6,0.10384011570411393,1257.4689886161254,0.000050487655244069174,4.540000000000001,0.8982983775227544,3,0.17999999999999994,1.5133333333333336,energy_fallback,0.8709,4.4835,24.82,energy_percentile,ขอบว่าลานันให้เธอเธอบล่า มันไหนน่ะ อังเราไม่ร้ำอันสีกับช่วย,-1.1517,th,0.4242,faster_whisper/tiny/float16,59,11.67,0.7392,false,false,0.6334,false,false,0.0,88.62,100.0,87.09,82.73,73.92,40.0,84.37,keep,[]
bodo_0020,/content/subset_data/bodo/bodo_0020.flac,brx,3.214,-21.834644317626953,0.6365966796875,0.0,0.11598746081504702,0.00002700554068724159,0.09679088025990099,1238.187164129574,0.0002998291456606239,2.7199999999999998,0.8462974486621032,2,0.20999999999999996,1.3599999999999999,energy_fallback,0.8531,4.4124,35.38,energy_percentile,이 가벼니 발라이는 의식 이상 난금,-1.0293,ko,0.4853,faster_whisper/tiny/float16,19,5.91,0.748,false,false,0.5182,false,false,0.0,85.84,100.0,85.31,100.0,74.8,40.0,86.12,keep,[]
bodo_0021,/content/subset_data/bodo/bodo_0021.flac,brx,2.848,-23.063814163208008,0.6365966796875,0.0,0.08480565371024736,0.0000221106438402785,0.09988606770833333,1222.930115355276,0.00028881753678433597,2.4899999999999998,0.8742977528089887,2,0.20000000000000018,1.2449999999999999,energy_fallback,0.8505,4.4022,26.22,energy_percentile,ويلاح موضع موضع موضع من قيوه في ليا,-1.2959,ar,0.352,faster_whisper/tiny/float16,35,12.29,0.7031,false,true,0.6458,false,false,0.0,85.97,100.0,85.05,87.4,45.0,40.0,78.83,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0022,/content/subset_data/bodo/bodo_0022.flac,brx,5.056,-24.621246337890625,0.51910400390625,0.0,0.21626984126984128,0.00001548023101349827,0.11829304245283019,1306.216623067707,0.006816514767706394,4.050000000000001,0.8010284810126583,4,0.44999999999999996,1.0125000000000002,energy_fallback,0.8156,4.2623,38.61,energy_percentile,저만의 민혁탕만의 민혁탕수의 맛도 잘 쓰고있을 고맙은 나를,-1.5041,ko,0.248,faster_whisper/tiny/float16,32,6.33,0.6395,false,true,0.5266,false,false,0.0,79.81,100.0,81.56,100.0,45.0,40.0,78.6,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0023,/content/subset_data/bodo/bodo_0023.flac,brx,6.401,-24.692543029785156,0.371124267578125,0.0,0.10815047021943573,0.00003331915650051087,0.09841417910447761,1225.1209668020706,0.00013899817713536322,6.07,0.94828932979222,2,0.16000000000000014,3.035,energy_fallback,0.8342,4.3368,25.99,energy_percentile,참 잘해 주기 좋게 되서 이 세 발을 아근한 이 기때끄돌은 호미문 하나인은 하나 lie,-1.4881,ko,0.256,faster_whisper/tiny/float16,48,7.5,0.6869,false,true,0.55,false,false,0.0,83.75,100.0,83.42,86.63,45.0,40.0,77.87,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0024,/content/subset_data/bodo/bodo_0024.flac,brx,6.015,-23.94921875,0.5428466796875,0.0,0.19666666666666666,0.000023946024157339707,0.11266050947473404,1250.0551080260755,0.0002887663140427321,4.9,0.8146300914380716,4,0.56,1.225,energy_fallback,0.8219,4.2874,36.79,energy_percentile,"그래서 자꾸 봐야지, 코물본나가만의 코스토가이나 라이프 류가 내냐고",-1.3291,ko,0.3355,faster_whisper/tiny/float16,37,6.15,0.6786,false,true,0.523,false,false,0.0,81.09,99.79,82.19,100.0,45.0,40.0,78.98,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0025,/content/subset_data/bodo/bodo_0025.flac,brx,0.926,-27.39505958557129,0.1717529296875,0.0,0.31868131868131866,0.00003903473407262936,0.09580414870689655,1183.6273883496788,0.00035669284989126027,0.6599999999999999,0.7127429805615549,1,0.2360000000000001,0.6599999999999999,energy_fallback,0.7729,4.0914,47.91,energy_percentile,큰일 났어,-1.4548,ko,0.2726,faster_whisper/tiny/float16,5,5.4,0.6229,false,true,0.508,false,false,0.0,73.7,97.34,77.29,100.0,45.0,40.0,75.84,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0026,/content/subset_data/bodo/bodo_0026.flac,brx,13.599,-22.320446014404297,0.859039306640625,0.0,0.16200294550810015,0.000014329870282381307,0.11813189338235294,1281.2272112899318,0.00010995917546097189,11.219999999999999,0.8250606662254577,8,0.5499999999999998,1.4024999999999999,energy_fallback,0.8404,4.3614,34.18,energy_percentile,조금의 자극은 10방의 자극이 7학년에 그날 보면은 나의 prior이 자극이 멤버에서도 보자의 나버들이 출발하고 장을 하면 나의 prior이의 prior이의 prior이의 prior이,-2.5265,ko,0.0,faster_whisper/tiny/float16,102,7.5,0.5475,false,true,0.55,false,false,0.0,83.73,99.83,84.04,100.0,45.0,40.0,79.98,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0027,/content/subset_data/bodo/bodo_0027.flac,brx,7.263,-26.585695266723633,0.342041015625,0.0,0.319060773480663,0.00003344779906910844,0.09338217579845814,1150.804630798713,0.0008548537734895945,5.02,0.691174445821286,6,0.9199999999999999,0.8366666666666666,energy_fallback,0.7788,4.115,50.0,energy_percentile,amtaylı nafikon mani hayinin ama preventa verir. Birşey domnan go ben nefi vente.,-1.422,tr,0.289,faster_whisper/tiny/float16,81,11.15,0.6229,false,true,0.623,false,false,0.0,74.36,94.35,77.88,100.0,45.0,40.0,75.58,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0028,/content/subset_data/bodo/bodo_0028.flac,brx,2.187,-22.424476623535156,0.4412841796875,0.0,0.1382488479262673,0.000048426769353682175,0.07330587635869565,966.4735767446396,0.0006065479246899486,1.7599999999999998,0.8047553726566072,2,0.22999999999999998,0.8799999999999999,energy_fallback,0.8445,4.3782,43.87,energy_percentile,துங்கும் முன்று நான் நம்மில்லாடும்,-0.6289,ta,0.6855,faster_whisper/tiny/float16,34,15.55,0.8156,false,false,0.711,false,false,0.0,84.53,100.0,84.45,100.0,81.56,40.0,86.86,keep,[]
bodo_0029,/content/subset_data/bodo/bodo_0029.flac,brx,5.917,-17.35531234741211,0.881256103515625,0.0,0.21525423728813559,0.000023042590328259394,0.08398173564189189,1112.6642755815976,0.0004566008865367621,4.22,0.7131992563799222,4,1.07,1.0550000000000002,energy_fallback,0.8653,4.4612,50.0,energy_percentile,"",,mi,,faster_whisper/tiny/float16,0,0.0,0.414,true,false,0.0,false,false,0.0,85.9,95.41,86.53,100.0,35.0,40.0,78.41,review,"[""review_empty_transcript""]"
bodo_0030,/content/subset_data/bodo/bodo_0030.flac,brx,2.658,-19.68185043334961,0.6365966796875,0.0,0.4621212121212121,8.991376489575487e-6,0.06642368861607142,900.6060126985706,0.0013830625684931874,1.48,0.5568096313017307,2,1.09,0.74,energy_fallback,0.7853,4.141,50.0,energy_percentile,"Oh, dead. Oh, dead, do you understand?",-0.9803,en,0.5098,faster_whisper/tiny/float16,38,14.3,0.671,false,false,0.686,false,false,0.0,74.82,84.17,78.53,100.0,67.1,40.0,77.96,keep,[]
bodo_0031,/content/subset_data/bodo/bodo_0031.flac,brx,4.623,-26.324560165405273,0.414093017578125,0.0,0.1608695652173913,0.00002961238169518765,0.13107825969827586,1715.5868491345518,0.04072176665067673,3.8099999999999996,0.8241401687216092,3,0.34299999999999997,1.2699999999999998,energy_fallback,0.8272,4.3088,22.76,energy_percentile,ทาลมนี้จะจะทาลชอกรวนี้ ปิตของคุณที่คาลำ,-0.9796,th,0.5102,faster_whisper/tiny/float16,39,8.44,0.7513,false,false,0.5688,false,false,0.0,80.44,100.0,82.72,75.87,75.13,40.0,80.8,keep,[]
bodo_0032,/content/subset_data/bodo/bodo_0032.flac,brx,0.814,-22.12923812866211,0.740478515625,0.0,0.02531645569620253,0.00013908180699218065,0.07602163461538461,1362.1198662150512,0.008275466039776802,0.38,0.46683046683046686,1,0.4139999999999999,0.38,energy_fallback,0.8277,4.3109,21.82,energy_percentile,M.,-0.7413,en,0.6293,faster_whisper/tiny/float16,2,2.46,0.6918,false,false,0.0,false,false,0.0,88.95,79.77,82.77,72.73,69.18,40.0,77.5,keep,[]
bodo_0033,/content/subset_data/bodo/bodo_0033.flac,brx,0.927,-24.576595306396484,0.3468017578125,0.0,0.34065934065934067,0.00003469851799309254,0.09361530172413793,1542.965505786943,0.012189356610178947,0.65,0.7011866235167206,1,0.257,0.65,energy_fallback,0.793,4.1721,27.71,energy_percentile,のたやり,-0.799,ja,0.6005,faster_whisper/tiny/float16,4,4.31,0.7506,false,false,0.0,false,false,0.0,75.24,96.51,79.3,92.37,75.06,40.0,80.74,keep,[]
bodo_0034,/content/subset_data/bodo/bodo_0034.flac,brx,5.588,-23.93777084350586,0.51641845703125,0.0,0.17055655296229802,0.00006007431511534378,0.12894252232142858,1679.523281342483,0.0160678643733263,4.9399999999999995,0.8840372226198997,4,0.23000000000000043,1.2349999999999999,energy_fallback,0.8331,4.3323,31.79,energy_percentile,I siger vangrangene af en så pløs nejt blejt bare i nængen af en ny kuffonkog ekte på kølgelig omnættet.,-1.3839,da,0.308,faster_whisper/tiny/float16,104,18.61,0.6884,false,true,0.7722,false,false,0.0,82.07,100.0,83.31,100.0,45.0,40.0,79.48,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
bodo_0035,/content/subset_data/bodo/bodo_0035.flac,brx,5.728,-26.024288177490234,0.224029541015625,0.0,0.4238178633975482,1.845413066803303e-6,0.08044704861111111,1466.321056617433,0.022383838891983032,3.17,0.5534217877094972,5,1.0,0.634,energy_fallback,0.7544,4.0174,33.77,energy_percentile,"One's annually, 20% July, 5 September, 2 October.",-0.9646,en,0.5177,faster_whisper/tiny/float16,49,8.55,0.6731,false,false,0.571,false,false,0.0,70.95,84.23,75.44,100.0,67.31,40.0,76.48,keep,[]
bodo_0036,/content/subset_data/bodo/bodo_0036.flac,brx,1.62,-27.0828914642334,0.244598388671875,0.0,0.38125,3.4756130844471045e-6,0.2218328737745098,2469.5996769806043,0.053455229848623276,1.01,0.6234567901234568,2,0.37,0.505,energy_fallback,0.7825,4.13,30.57,energy_percentile,6 novembas,-0.6599,es,0.6701,faster_whisper/tiny/float16,10,6.17,0.7551,false,false,0.5234,false,false,0.0,71.64,90.96,78.25,100.0,75.51,40.0,79.94,keep,[]
bodo_0037,/content/subset_data/bodo/bodo_0037.flac,brx,3.908,-17.753822326660156,0.999969482421875,0.000031985670419651997,0.20822622107969152,0.00001157928545580944,0.06106294461382114,1060.690887639343,0.005349448882043362,2.5600000000000005,0.655066530194473,4,0.6179999999999999,0.6400000000000001,energy_fallback,0.8654,4.4615,38.61,energy_percentile,Dahar huna irukum mohori mobalnan mohar saikon,-0.8505,ne,0.5747,faster_whisper/tiny/float16,46,11.77,0.7264,false,false,0.6354,false,false,0.0,85.79,92.81,86.54,100.0,72.64,40.0,84.69,keep,[]
bodo_0038,/content/subset_data/bodo/bodo_0038.flac,brx,7.58,-27.675796508789062,0.39208984375,0.0,0.31084656084656087,0.00010546329576754943,0.08730139108649788,1455.5709002119902,0.021978063508868217,5.38,0.7097625329815304,6,0.52,0.8966666666666665,energy_fallback,0.7805,4.1221,40.38,energy_percentile,อังนี้ แมสศ ลอก็ ฟันนี้ ฟันสวัดนี้ใคร ด้วย นี่โน้นที่มันนี้ พี่นาวสลาย,-0.9778,th,0.5111,faster_whisper/tiny/float16,70,9.23,0.7174,false,false,0.5846,false,false,0.0,73.76,97.06,78.05,100.0,71.74,40.0,80.78,keep,[]
bodo_0039,/content/subset_data/bodo/bodo_0039.flac,brx,2.64,-24.47081756591797,0.342254638671875,0.0,0.0648854961832061,4.895528036286123e-6,0.05916439194277109,1166.7005437434764,0.0073733702301979065,2.2600000000000002,0.8560606060606061,1,0.3500000000000001,2.2600000000000002,energy_fallback,0.8471,4.3886,19.99,energy_percentile,"les différents et les n'ailles, à d'accord en victime-t-à.",-1.419,fr,0.2905,faster_whisper/tiny/float16,58,21.97,0.673,false,true,0.8394,false,false,0.0,85.54,100.0,84.71,66.63,45.0,40.0,75.55,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
